aID_STAO,year,yr,land_use,elevation,ele,HS,AZ_pl,AZ_pl_Termo,AZ_pl_Meso,AZ_pl_Cryo,T_pl,AZ_mo,AZ_mo_Termo,AZ_mo_Meso,AZ_mo_Cryo,AZ_mo_sh,AZ_mo_lo,T_mo,T_mo_sh,T_mo_lo
253,2002,-0.8,forest,815.4000244140625,1.5770001220703125,colline,20,3,5,0,3.46,22,3,10,2,14,28,3,2.8,3.111111111111111
456,2005,-0.5,forest,446.20001220703125,-0.26899993896484375,montane,26,8,7,0,3.52,15,2,9,0,13,22,3.18,3.25,3.142857142857143
534,2005,-0.5,forest,458,-0.21,montane,12,2,3,0,3.46,14,5,7,0,7,34,3.42,3.5,3.4
558,2005,-0.5,grassland,411.29998779296875,-0.44350006103515627,colline,37,3,13,0,3.31,3,0,2,0,0,6,3,NA,3
577,2005,-0.5,forest,539.20001220703125,0.19600006103515624,colline,20,4,10,0,3.25,5,0,4,0,0,12,3,NA,3
223,2005,-0.5,unused,2700.800048828125,11.004000244140625,alpine,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA
291,2006,-0.4,unused,2485.10009765625,9.92550048828125,alpine,9,0,0,9,1.22,1,0,0,0,0,0,NA,NA,NA
328,2005,-0.5,grassland,2223.300048828125,8.616500244140624,alpine,55,1,5,32,2.06,19,0,10,0,6,24,3,3,3
712,2005,-0.5,grassland,2294.800048828125,8.974000244140624,alpine,41,1,4,27,1.93,23,0,4,7,5,16,2.18,1.6666666666666667,2.2857142857142856
892,2005,-0.5,grassland,2743.699951171875,11.218499755859375,alpine,22,0,0,21,1.31,16,0,1,7,3,8,1.38,1,1.6
1136,2005,-0.5,grassland,2302.89990234375,9.01449951171875,alpine,31,0,1,21,1.75,7,0,0,2,0,2,1,NA,1
315,2005,-0.5,grassland,444.29998779296875,-0.27850006103515623,colline,66,21,12,1,3.59,9,0,7,0,6,15,3,3,3
80,2005,-0.5,forest,559.4000244140625,0.2970001220703125,colline,3,1,1,0,3.5,5,0,4,0,3,9,3,3,3
122,2005,-0.5,forest,996.4000244140625,2.4820001220703123,montane,30,5,6,0,3.44,30,6,15,1,16,52,3.23,3.2,3.25
153,2005,-0.5,grassland,1280.5,3.9025,subalpine,73,8,23,0,3.28,10,1,3,0,7,6,3.25,3.5,3
180,2005,-0.5,forest,1270.4000244140625,3.8520001220703124,subalpine,24,2,6,0,3.13,20,1,17,0,6,49,3.06,3,3.0625
184,2005,-0.5,grassland,715.79998779296875,1.0789999389648437,montane,39,2,17,0,3.28,3,0,2,0,0,6,3,NA,3
186,2005,-0.5,forest,536.0999755859375,0.1804998779296875,montane,30,8,6,0,3.5,10,2,4,0,4,16,3.33,4,3.2
205,2005,-0.5,forest,1100.5999755859375,3.0029998779296876,montane,63,3,27,1,3.15,47,0,27,4,21,65,2.87,2.625,2.9545454545454546
209,2005,-0.5,grassland,986.5999755859375,2.4329998779296873,montane,47,6,17,0,3.3,5,1,0,0,4,0,4,4,NA
214,2005,-0.5,grassland,755.70001220703125,1.2785000610351562,montane,25,4,9,0,3.39,2,0,0,0,0,0,NA,NA,NA
232,2005,-0.5,grassland,1780,6.4,subalpine,65,2,13,27,2.37,24,0,9,2,9,18,2.73,3,2.5714285714285716
252,2005,-0.5,unused,2273.300048828125,8.866500244140624,alpine,6,0,0,5,1.3,20,0,3,10,10,13,1.77,1.6666666666666667,1.8571428571428572
262,2005,-0.5,forest,1224.199951171875,3.620999755859375,montane,26,2,9,1,3.18,17,0,14,0,3,39,3,3,3
271,2005,-0.5,forest,924.5,2.1225,montane,15,2,10,0,3.21,3,0,3,0,0,9,3,NA,3
287,2005,-0.5,grassland,2572.5,10.3625,alpine,29,0,0,26,1.44,12,0,0,6,1,5,1,1,1
295,2005,-0.5,grassland,1407.699951171875,4.538499755859375,subalpine,43,1,18,3,2.95,16,0,9,2,8,23,2.82,2.6666666666666665,2.875
299,2005,-0.5,forest,1307,4.035,subalpine,28,1,17,1,3.02,12,0,7,0,3,18,3,3,3
323,2005,-0.5,grassland,2347,9.235,alpine,26,0,0,23,1.48,12,1,2,3,6,4,2.17,2,2
334,2005,-0.5,forest,762.5,1.3125,montane,19,3,8,0,3.29,12,1,8,0,10,18,3.11,3.3333333333333335,3
358,2005,-0.5,grassland,792.4000244140625,1.4620001220703125,montane,27,4,9,0,3.39,2,0,0,0,0,0,NA,NA,NA
373,2005,-0.5,forest,1671.5999755859375,5.857999877929688,subalpine,19,0,7,6,2.63,17,0,9,3,2,26,2.58,2,2.6
421,2005,-0.5,forest,495.20001220703125,-0.02399993896484375,montane,6,0,1,0,3,18,1,14,2,14,36,2.94,2.8,3
428,2005,-0.5,forest,2235,8.675,alpine,20,0,1,9,2.17,4,0,1,0,0,3,3,NA,3
457,2005,-0.5,grassland,2331.89990234375,9.15949951171875,alpine,40,0,0,31,1.67,14,0,3,7,12,6,1.8,1.7142857142857142,2
461,2005,-0.5,grassland,2258.699951171875,8.793499755859376,alpine,28,0,0,25,1.35,12,0,0,6,2,4,1,1,1
720,2005,-0.5,unused,1556.300048828125,5.281500244140625,subalpine,74,1,13,23,2.48,41,0,21,9,15,60,2.6,2.142857142857143,2.727272727272727
750,2005,-0.5,forest,1672.0999755859375,5.860499877929687,subalpine,33,0,8,13,2.33,20,1,12,5,7,43,2.78,2.3333333333333335,2.8666666666666667
788,2005,-0.5,unused,1886.5999755859375,6.932999877929688,alpine,39,0,3,24,2.04,35,0,10,13,10,39,2.26,2,2.2941176470588234
1059,2005,-0.5,grassland,2429.199951171875,9.645999755859375,alpine,26,0,1,23,1.46,13,0,0,7,1,8,1.29,1,1.3333333333333333
1076,2005,-0.5,unused,2743.39990234375,11.21699951171875,alpine,27,0,0,25,1.24,9,0,0,4,3,2,1.25,1.5,1
864,2005,-0.5,grassland,2106.5,8.0325,alpine,30,0,0,27,1.46,14,2,3,1,11,7,3,3.6666666666666665,2.3333333333333335
976,2005,-0.5,forest,1715.199951171875,6.075999755859375,subalpine,32,0,7,13,2.36,16,0,11,2,8,29,2.85,2.6666666666666665,2.9
981,2005,-0.5,forest,1432,4.66,montane,27,2,8,6,2.68,17,0,12,0,0,33,3,NA,3
1005,2005,-0.5,forest,862.5999755859375,1.8129998779296874,montane,35,2,17,1,3.1,17,0,13,1,0,41,2.93,NA,2.9285714285714284
1009,2005,-0.5,grassland,2023.699951171875,7.618499755859375,alpine,55,0,2,36,1.88,20,0,5,5,11,9,2.3,2.2,2.25
1027,2005,-0.5,grassland,2032.5,7.6625,subalpine,44,0,11,17,2.32,5,0,2,2,4,4,2,2,2
1032,2005,-0.5,forest,1498.0999755859375,4.990499877929688,subalpine,26,0,4,6,2.55,10,0,8,1,3,23,2.89,3,2.875
1037,2005,-0.5,forest,536.4000244140625,0.1820001220703125,colline,41,10,6,0,3.56,3,0,0,0,0,0,NA,NA,NA
1052,2005,-0.5,grassland,2348.300048828125,9.241500244140624,alpine,31,0,1,28,1.43,18,0,0,8,6,4,1.25,1.2,1.3333333333333333
1056,2005,-0.5,forest,1408.5,4.5425,subalpine,36,0,16,7,2.69,30,0,20,6,25,46,2.73,2.5,2.875
1063,2005,-0.5,grassland,2232.60009765625,8.66300048828125,alpine,42,0,3,20,2,17,0,7,2,8,17,2.78,2.6666666666666665,2.8333333333333335
1068,2005,-0.5,forest,1382.300048828125,4.411500244140625,subalpine,40,1,19,6,2.79,16,0,9,2,8,23,2.82,2.6666666666666665,2.875
1073,2005,-0.5,grassland,931.5,2.1575,montane,47,5,16,0,3.35,8,1,3,0,7,6,3.25,3.5,3
1081,2005,-0.5,unused,2179.39990234375,8.39699951171875,alpine,31,0,1,26,1.74,6,0,2,1,2,3,2.67,2,3
1086,2005,-0.5,unused,2577.300048828125,10.386500244140626,alpine,17,0,0,14,1.37,11,0,1,2,4,2,2,2,2
1091,2005,-0.5,grassland,2052.800048828125,7.764000244140625,alpine,34,0,8,15,2.28,11,1,1,2,6,5,2.75,3,2.5
1095,2005,-0.5,grassland,1797.699951171875,6.488499755859375,subalpine,54,2,14,12,2.68,2,0,0,0,0,0,NA,NA,NA
1104,2005,-0.5,forest,1360.5,4.3025,montane,37,0,17,5,2.8,30,0,23,5,10,69,2.82,2.5,2.875
1112,2005,-0.5,grassland,2454.5,9.7725,alpine,27,0,1,21,1.64,7,1,3,0,10,3,3.25,3.3333333333333335,3
1119,2005,-0.5,grassland,2210.39990234375,8.55199951171875,alpine,32,0,2,21,1.95,12,0,5,5,4,17,2.1,2,2.125
1126,2005,-0.5,grassland,2613.60009765625,10.56800048828125,alpine,39,0,0,34,1.41,11,0,0,7,3,5,1.14,1.5,1
1131,2005,-0.5,forest,2263.89990234375,8.81949951171875,alpine,18,0,1,11,1.75,26,0,4,15,15,17,1.68,1.5,1.8888888888888888
1141,2005,-0.5,unused,2615.699951171875,10.578499755859376,alpine,26,0,0,25,1.42,13,1,1,5,5,4,1.71,2.5,1
1144,2005,-0.5,grassland,2120,8.1,alpine,42,0,1,29,1.87,14,0,2,5,1,11,1.71,1,1.8333333333333333
1151,2005,-0.5,unused,2305.5,9.0275,alpine,44,0,1,38,1.54,34,0,3,19,14,21,1.59,1.2727272727272727,1.9090909090909092
1161,2005,-0.5,grassland,1786.5,6.4325,subalpine,29,2,8,6,2.79,1,0,0,0,0,0,NA,NA,NA
1167,2005,-0.5,unused,2555.699951171875,10.278499755859375,alpine,17,0,1,12,1.75,5,1,1,0,4,3,3.5,4,3
1170,2005,-0.5,grassland,2342.10009765625,9.21050048828125,alpine,29,0,0,25,1.7,23,0,7,6,7,19,2.23,1.75,2.375
1176,2005,-0.5,grassland,2510.60009765625,10.05300048828125,alpine,35,0,0,29,1.55,12,0,0,5,1,4,1,1,1
237,2005,-0.5,grassland,1876.199951171875,6.880999755859375,alpine,77,2,12,37,2.22,29,2,11,4,16,27,2.71,2.6666666666666665,2.7
333,2005,-0.5,grassland,571.79998779296875,0.3589999389648437,colline,36,8,8,0,3.52,3,0,2,0,0,6,3,NA,3
347,2005,-0.5,unused,2710.300048828125,11.051500244140625,alpine,0,0,0,0,NA,2,0,0,1,1,0,1,1,NA
353,2005,-0.5,grassland,788.0999755859375,1.4404998779296876,montane,25,2,8,0,3.29,2,0,0,0,0,0,NA,NA,NA
355,2005,-0.5,forest,730,1.15,montane,13,2,6,0,3.27,24,2,14,0,10,40,3.13,3.3333333333333335,3.076923076923077
380,2005,-0.5,forest,1116.300048828125,3.081500244140625,montane,40,2,18,0,3.17,24,0,19,0,12,45,3,3,3
384,2005,-0.5,forest,981.5999755859375,2.4079998779296874,montane,3,0,1,0,2.67,7,0,6,0,0,18,3,NA,3
408,2005,-0.5,forest,562.9000244140625,0.3145001220703125,montane,35,7,11,1,3.4,27,5,12,0,23,30,3.29,3.8333333333333335,3
436,2005,-0.5,forest,1694.199951171875,5.970999755859375,subalpine,49,3,13,12,2.63,24,1,15,3,17,35,2.89,2.8333333333333335,2.9166666666666665
441,2005,-0.5,forest,1212.699951171875,3.563499755859375,montane,58,5,19,8,3.04,31,0,16,0,15,30,3,3,3
445,2005,-0.5,forest,913,2.065,montane,14,1,7,0,3.21,21,1,17,0,12,43,3.06,3,3.0714285714285716
465,2005,-0.5,grassland,2517.300048828125,10.086500244140625,alpine,33,0,1,26,1.71,22,0,3,9,6,13,1.58,1.5,1.625
469,2005,-0.5,forest,944.5,2.2225,montane,8,1,0,0,3.44,5,1,1,0,3,4,3.5,3,4
487,2005,-0.5,unused,2170.89990234375,8.35449951171875,alpine,40,0,2,24,1.8,31,0,1,8,9,8,1.89,1.8,2
491,2005,-0.5,unused,2155.5,8.2775,alpine,6,0,0,3,1.88,5,0,0,4,3,2,1.25,1.5,1
495,2005,-0.5,grassland,2067.800048828125,7.839000244140625,alpine,36,0,4,21,1.96,18,0,7,2,8,17,2.78,2.6666666666666665,2.8333333333333335
520,2005,-0.5,forest,1154.9000244140625,3.2745001220703127,montane,10,0,4,2,2.7,19,0,15,1,17,30,2.94,2.8333333333333335,3
537,2005,-0.5,unused,2564.5,10.3225,alpine,12,0,0,12,1.13,12,0,0,7,4,3,1,1,1
542,2005,-0.5,unused,2541.5,10.2075,alpine,17,0,0,15,1.43,11,0,0,6,5,2,1.17,1.25,1
544,2005,-0.5,grassland,839.4000244140625,1.6970001220703126,montane,14,1,4,1,3.13,2,0,0,0,0,0,NA,NA,NA
563,2005,-0.5,grassland,2596.10009765625,10.48050048828125,alpine,17,0,0,15,1.33,11,0,0,6,4,2,1,1,1
565,2005,-0.5,forest,1074.199951171875,2.870999755859375,montane,23,1,14,2,2.9,36,0,29,0,15,72,3,3,3
581,2005,-0.5,forest,1953.4000244140625,7.267000122070312,subalpine,33,1,3,15,2.22,8,0,2,3,3,7,2,3,1.75
582,2005,-0.5,unused,1885.300048828125,6.926500244140625,subalpine,54,3,9,24,2.34,28,2,11,3,27,18,2.81,2.7,3
1,2005,-0.5,grassland,415.79998779296875,-0.42100006103515625,colline,42,15,8,0,3.71,2,0,0,0,0,0,NA,NA,NA
2,2005,-0.5,forest,1593.800048828125,5.469000244140625,alpine,55,1,8,17,2.41,19,1,11,1,12,24,3,3,3
6,2005,-0.5,grassland,1072.0999755859375,2.8604998779296875,montane,36,4,17,0,3.21,5,2,0,0,4,4,4,4,4
15,2005,-0.5,grassland,694.0999755859375,0.9704998779296875,montane,40,12,8,0,3.59,6,0,2,0,0,6,3,NA,3
21,2005,-0.5,forest,659.4000244140625,0.7970001220703125,montane,12,2,3,0,3.38,10,0,6,0,0,18,3,NA,3
48,2005,-0.5,grassland,814.79998779296875,1.5739999389648438,montane,40,5,14,0,3.37,2,0,0,0,0,0,NA,NA,NA
66,2005,-0.5,grassland,1180.699951171875,3.403499755859375,subalpine,28,3,12,0,3.27,0,0,0,0,0,0,NA,NA,NA
77,2005,-0.5,grassland,870.79998779296875,1.8539999389648438,montane,29,3,8,0,3.39,1,1,0,0,4,0,4,4,NA
99,2005,-0.5,grassland,796.5999755859375,1.4829998779296876,montane,23,1,11,0,3.25,2,0,0,0,0,0,NA,NA,NA
107,2005,-0.5,grassland,1038.699951171875,2.693499755859375,montane,26,2,8,0,3.38,8,0,1,0,3,0,3,3,NA
127,2005,-0.5,forest,1112.699951171875,3.063499755859375,montane,34,4,17,0,3.15,14,0,14,0,9,33,3,3,3
392,2005,-0.5,grassland,897.5999755859375,1.9879998779296875,montane,26,5,9,0,3.43,2,1,0,0,0,4,4,NA,4
453,2005,-0.5,forest,494,-0.03,montane,10,2,3,0,3.45,7,3,3,0,0,21,3.5,NA,3.5
608,2005,-0.5,grassland,542.5,0.2125,montane,36,12,8,0,3.59,5,1,2,0,4,6,3.33,4,3
638,2005,-0.5,forest,736.9000244140625,1.1845001220703124,montane,23,4,7,0,3.42,2,0,2,0,0,6,3,NA,3
667,2005,-0.5,grassland,675.5,0.8775,montane,36,6,10,0,3.43,9,2,3,0,8,9,3.4,4,3
727,2005,-0.5,grassland,496.20001220703125,-0.01899993896484375,colline,32,7,13,0,3.41,2,1,0,0,4,0,4,4,NA
759,2005,-0.5,grassland,788,1.44,montane,33,4,11,0,3.39,2,0,0,0,0,0,NA,NA,NA
797,2005,-0.5,forest,741.5999755859375,1.2079998779296874,montane,11,1,3,0,3.3,9,0,8,0,0,24,3,NA,3
610,2005,-0.5,grassland,489.5,-0.0525,colline,16,2,6,0,3.37,3,2,0,0,8,0,4,4,NA
70,2005,-0.5,grassland,1601.199951171875,5.505999755859375,subalpine,73,7,22,6,2.96,11,0,5,0,0,15,3,NA,3
87,2005,-0.5,unused,2229.199951171875,8.645999755859375,alpine,1,0,0,1,1,14,0,0,8,4,4,1,1,1
90,2005,-0.5,grassland,390,-0.55,colline,42,12,6,0,3.61,7,1,2,0,0,10,3.33,NA,3.3333333333333335
94,2005,-0.5,grassland,1453.300048828125,4.766500244140625,subalpine,38,1,13,5,2.82,6,0,0,0,0,0,NA,NA,NA
118,2005,-0.5,forest,1405.5,4.5275,subalpine,23,0,11,0,2.95,33,3,24,2,21,64,3.03,3,3.0476190476190474
142,2005,-0.5,forest,1463.699951171875,4.818499755859375,montane,49,2,19,6,2.9,31,0,14,3,7,34,2.76,2.3333333333333335,2.8333333333333335
149,2005,-0.5,forest,1170.300048828125,3.351500244140625,montane,69,4,28,0,3.17,23,1,14,0,16,30,3.07,3.2,3
168,2005,-0.5,grassland,2233.800048828125,8.669000244140625,alpine,40,1,3,20,1.98,6,0,1,2,0,5,1.67,NA,1.6666666666666667
171,2005,-0.5,forest,990.20001220703125,2.451000061035156,montane,28,3,10,0,3.32,8,1,4,1,10,8,3,3.3333333333333335,2.6666666666666665
175,2005,-0.5,forest,1731.800048828125,6.159000244140625,subalpine,39,1,13,8,2.63,26,0,16,2,11,41,2.89,2.75,2.9285714285714284
202,2005,-0.5,forest,1496.4000244140625,4.982000122070312,montane,22,0,8,0,3.05,22,0,10,3,5,27,2.69,2.5,2.7
226,2005,-0.5,unused,2803.199951171875,11.515999755859376,alpine,15,0,0,12,1.17,20,0,1,9,8,7,1.5,1.6,1.4
250,2004,-0.6,unused,2874.89990234375,11.87449951171875,alpine,16,0,0,13,1.12,10,1,0,1,5,0,2.5,2.5,NA
257,2005,-0.5,grassland,1882.5,6.9125,subalpine,44,1,9,12,2.49,16,0,8,3,3,26,2.64,3,2.6
283,2005,-0.5,unused,2648,10.74,alpine,29,0,0,25,1.5,15,0,2,8,2,13,1.5,1,1.625
316,2005,-0.5,unused,2714.10009765625,11.07050048828125,alpine,3,0,0,3,1,6,0,0,3,1,2,1,1,1
319,2005,-0.5,forest,1162.800048828125,3.314000244140625,montane,33,3,15,0,3.11,24,0,13,1,3,35,2.93,3,2.9166666666666665
402,2005,-0.5,forest,1027.699951171875,2.638499755859375,montane,10,2,2,0,3.38,2,0,0,0,0,0,NA,NA,NA
835,2005,-0.5,grassland,772.9000244140625,1.3645001220703126,montane,19,2,7,0,3.38,0,0,0,0,0,0,NA,NA,NA
874,2005,-0.5,grassland,1154.5,3.2725,subalpine,44,0,20,5,2.81,16,1,11,4,12,32,2.75,2.4,2.909090909090909
908,2005,-0.5,grassland,1100.300048828125,3.001500244140625,montane,24,1,12,0,3.21,3,0,1,0,0,3,3,NA,3
936,2005,-0.5,grassland,1050.9000244140625,2.7545001220703127,montane,34,4,12,0,3.33,4,0,2,0,0,6,3,NA,3
941,2005,-0.5,forest,550,0.25,montane,21,4,5,0,3.48,9,3,4,0,7,17,3.43,3.5,3.4
960,2005,-0.5,unused,1732.699951171875,6.163499755859375,alpine,19,0,1,11,2.2,24,0,13,6,13,32,2.53,2.1666666666666665,2.6666666666666665
964,2005,-0.5,grassland,964.5999755859375,2.3229998779296874,montane,19,1,6,0,3.23,1,0,0,0,0,0,NA,NA,NA
990,2005,-0.5,grassland,1074.9000244140625,2.8745001220703124,montane,29,1,13,1,3.07,2,0,0,0,0,0,NA,NA,NA
995,2005,-0.5,forest,900,2,montane,10,2,4,0,3.3,11,1,9,0,3,28,3.1,3,3.111111111111111
1015,2005,-0.5,grassland,441.3999938964844,-0.2930000305175781,colline,22,5,10,0,3.35,1,0,0,0,0,0,NA,NA,NA
1020,2005,-0.5,forest,922.5,2.1125,montane,23,3,10,0,3.23,12,0,8,0,6,18,3,3,3
1041,2005,-0.5,grassland,699.70001220703125,0.9985000610351562,montane,29,2,8,0,3.36,2,0,0,0,0,0,NA,NA,NA
31,2005,-0.5,forest,1200.9000244140625,3.5045001220703127,montane,10,0,5,0,3.22,20,1,15,2,3,46,2.89,3,2.875
45,2005,-0.5,forest,1111,3.055,montane,16,1,6,0,3.25,13,2,8,0,10,22,3.2,3.3333333333333335,3.142857142857143
62,2005,-0.5,forest,657.5,0.7875,montane,7,0,2,0,3.1,20,2,16,0,7,46,3.11,3.5,3.066666666666667
640,2004,-0.6,forest,1206.199951171875,3.530999755859375,montane,14,1,3,0,3.1,8,0,1,1,4,0,2,2,NA
26,2005,-0.5,forest,1213.5,3.5675,montane,44,2,15,0,3.11,20,0,16,0,0,48,3,NA,3
38,2005,-0.5,forest,876,1.88,montane,11,2,3,0,3.45,11,1,7,0,7,18,3.13,3.5,3
52,2005,-0.5,grassland,927.4000244140625,2.1370001220703125,montane,30,4,11,0,3.35,2,1,0,0,4,0,4,4,NA
57,2005,-0.5,forest,928,2.14,montane,28,1,13,0,3.14,23,1,20,0,6,55,3.05,3,3.0555555555555554
110,2005,-0.5,grassland,764.4000244140625,1.3220001220703126,montane,38,1,15,1,3.16,8,1,4,0,4,12,3.2,4,3
135,2005,-0.5,grassland,1001.7999877929688,2.508999938964844,montane,17,2,8,0,3.29,1,0,0,0,0,0,NA,NA,NA
158,2005,-0.5,forest,619.79998779296875,0.5989999389648437,montane,13,4,3,0,3.62,3,0,2,0,0,3,3,NA,3
189,2005,-0.5,forest,531,0.155,colline,50,14,8,0,3.58,12,4,4,0,3,25,3.5,3,3.5714285714285716
193,2005,-0.5,forest,989.5,2.4475,montane,3,0,2,0,3.17,8,1,7,0,0,25,3.13,NA,3.125
244,2005,-0.5,forest,719.20001220703125,1.0960000610351563,montane,10,1,4,0,3.22,3,0,3,0,0,9,3,NA,3
275,2005,-0.5,forest,545.4000244140625,0.2270001220703125,montane,20,1,11,0,3.17,5,0,5,0,0,15,3,NA,3
278,2005,-0.5,forest,768.20001220703125,1.3410000610351562,montane,31,4,15,0,3.29,7,0,6,0,0,18,3,NA,3
310,2005,-0.5,forest,1149.9000244140625,3.2495001220703124,subalpine,13,0,8,0,3.12,9,0,6,1,0,19,2.71,NA,2.7142857142857144
364,2005,-0.5,forest,912.5999755859375,2.0629998779296876,montane,12,1,4,0,3.36,11,1,7,0,3,22,3.13,3,3.142857142857143
593,2005,-0.5,forest,539.4000244140625,0.1970001220703125,colline,6,2,1,0,3.42,9,0,4,0,0,9,3,NA,3
699,2005,-0.5,forest,407.20001220703125,-0.46399993896484376,colline,7,3,1,0,3.5,7,0,6,0,0,18,3,NA,3
881,2005,-0.5,forest,476.20001220703125,-0.11899993896484375,montane,13,1,4,0,3.31,9,2,5,0,7,16,3.29,3.5,3.2
969,2005,-0.5,forest,470.29998779296875,-0.14850006103515626,colline,14,3,5,0,3.32,7,0,5,0,3,12,3,3,3
412,2005,-0.5,grassland,971.9000244140625,2.3595001220703127,montane,41,5,13,0,3.4,7,1,2,1,9,3,3,3,3
416,2005,-0.5,forest,898.79998779296875,1.9939999389648437,montane,23,1,12,0,3.05,11,0,10,0,0,30,3,NA,3
474,2005,-0.5,grassland,769.79998779296875,1.3489999389648437,montane,19,3,9,0,3.36,2,0,1,0,0,3,3,NA,3
479,2005,-0.5,forest,673.5,0.8675,montane,9,1,3,0,3,6,0,6,0,6,12,3,3,3
500,2005,-0.5,grassland,901.29998779296875,2.006499938964844,montane,27,2,9,0,3.31,5,1,0,0,4,0,4,4,NA
525,2005,-0.5,grassland,826.79998779296875,1.6339999389648439,montane,36,1,13,0,3.19,13,1,2,0,4,6,3.33,4,3
552,2005,-0.5,grassland,525.70001220703125,0.12850006103515624,colline,23,3,7,0,3.42,4,0,1,0,0,3,3,NA,3
555,2005,-0.5,forest,696.4000244140625,0.9820001220703125,montane,25,3,7,0,3.42,11,0,8,0,6,18,3,3,3
569,2005,-0.5,grassland,742.79998779296875,1.2139999389648437,montane,36,4,12,0,3.32,8,1,4,0,7,9,3.2,3.5,3
574,2005,-0.5,forest,842.29998779296875,1.7114999389648438,montane,7,1,2,0,2.86,11,0,9,0,6,21,3,3,3
586,2005,-0.5,grassland,1117.0999755859375,3.0854998779296876,montane,68,5,25,1,3.24,14,3,5,0,14,13,3.38,3.5,3.25
589,2005,-0.5,forest,447.5,-0.2625,colline,9,1,3,0,3.17,6,0,6,0,6,12,3,3,3
601,2005,-0.5,grassland,675.5,0.8775,montane,39,3,12,0,3.3,13,0,10,0,6,24,3,3,3
605,2005,-0.5,grassland,434.70001220703125,-0.32649993896484375,colline,21,3,8,0,3.39,1,0,0,0,0,0,NA,NA,NA
630,2005,-0.5,forest,573.9000244140625,0.3695001220703125,montane,16,4,8,0,3.38,18,0,17,0,3,48,3,3,3
634,2005,-0.5,grassland,463.29998779296875,-0.18350006103515626,colline,22,3,6,0,3.41,1,0,0,0,0,0,NA,NA,NA
653,2005,-0.5,grassland,1315.0999755859375,4.075499877929688,montane,61,2,26,4,3,19,1,8,0,7,21,3.11,3.5,3
659,2005,-0.5,grassland,658.79998779296875,0.7939999389648438,montane,37,3,13,0,3.29,7,0,5,0,0,15,3,NA,3
685,2005,-0.5,forest,1086.9000244140625,2.9345001220703124,montane,34,0,17,2,3,26,1,22,0,12,58,3.04,3,3.0526315789473686
690,2005,-0.5,forest,1384.4000244140625,4.422000122070313,subalpine,22,0,9,1,2.81,24,1,19,1,18,45,3,3,3
725,2005,-0.5,grassland,984.0999755859375,2.4204998779296876,montane,29,1,8,0,3.24,1,0,0,0,0,0,NA,NA,NA
755,2005,-0.5,forest,1252.5,3.7625,subalpine,15,1,7,2,2.81,20,0,15,1,14,33,2.94,2.8,3
793,2005,-0.5,grassland,423.5,-0.3825,montane,33,5,11,0,3.41,3,0,1,0,0,3,3,NA,3
825,2005,-0.5,grassland,857,1.785,montane,30,1,14,0,3.23,17,1,5,0,6,13,3.17,3,3.25
830,2005,-0.5,grassland,413.3999938964844,-0.4330000305175781,montane,12,2,5,0,3.4,0,0,0,0,0,0,NA,NA,NA
869,2005,-0.5,forest,1138,3.19,montane,32,1,14,1,3.06,17,1,11,0,6,28,3.08,3,3.111111111111111
899,2005,-0.5,grassland,1373.5999755859375,4.367999877929687,subalpine,36,1,13,1,3.08,5,0,2,0,3,3,3,3,3
904,2005,-0.5,forest,1064.699951171875,2.823499755859375,montane,14,0,7,0,3,19,0,16,0,6,42,3,3,3
955,2005,-0.5,forest,1242.300048828125,3.711500244140625,montane,23,1,7,1,3.08,22,2,16,0,9,44,3.11,3,3.142857142857143
986,2005,-0.5,grassland,1460.9000244140625,4.804500122070312,subalpine,47,1,15,11,2.65,17,0,4,1,2,12,2.8,2,3
670,2005,-0.5,forest,643.29998779296875,0.7164999389648438,colline,6,2,1,0,3.8,1,0,1,0,0,0,3,NA,NA
812,2005,-0.5,forest,268,-1.16,colline,18,6,2,0,3.67,3,1,1,0,0,7,3.5,NA,3.5
805,2005,-0.5,forest,590.20001220703125,0.4510000610351563,colline,3,1,1,0,3.33,8,0,6,0,3,15,3,3,3
846,2005,-0.5,forest,624,0.62,colline,12,2,3,1,3.2,6,1,3,0,6,7,3.25,3,3.5
776,2005,-0.5,forest,1160.4000244140625,3.3020001220703126,montane,24,1,12,1,3.17,15,2,9,0,3,29,3.18,3,3.2222222222222223
703,2005,-0.5,forest,341.29998779296875,-0.7935000610351562,colline,26,8,5,1,3.48,11,2,3,0,0,17,3.4,NA,3.4
643,2005,-0.5,forest,692.4000244140625,0.9620001220703125,colline,12,3,3,1,3.45,6,1,4,0,3,10,3.2,3,3.3333333333333335
807,2005,-0.5,forest,1011.5999755859375,2.5579998779296873,montane,12,1,3,1,3.21,2,0,2,0,0,6,3,NA,3
768,2005,-0.5,forest,1192.300048828125,3.461500244140625,montane,13,1,8,1,3.05,3,0,1,0,0,3,3,NA,3
735,2005,-0.5,grassland,1425.5,4.6275,montane,9,0,4,1,2.72,8,0,3,1,3,7,2.5,3,2.3333333333333335
884,2005,-0.5,forest,1484.800048828125,4.924000244140625,subalpine,22,0,9,5,2.66,18,0,11,5,18,25,2.69,2.5714285714285716,2.7777777777777777
917,2005,-0.5,forest,1349,4.245,montane,5,0,1,0,2.67,7,0,6,1,6,14,2.86,3,2.8
614,2005,-0.5,forest,1363.0999755859375,4.315499877929687,montane,19,0,5,2,2.59,24,0,8,5,4,26,2.31,2,2.3636363636363638
